"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76"
"27",3.12907918393007e-05,0.0175944010323689,3.3199897882369e-05,3.01348901599986e-05,0.0169646372785499,3.79078648008116e-05,3.16925208196587e-05,2.63165639129243e-05,4.40772264023684e-05,3.06691850336968e-05,3.4747935336979e-05,3.41151514306027e-05,4.02344802740509e-05,3.6935939326663e-05,2.99994647796228e-05,2.89495161897515e-05,3.35381943893409e-05,0.0169646372785499,4.28614885374584e-05,2.95358331995523e-05,3.35026338381899e-05,3.01982514405028e-05,3.10916827384215e-05,3.23589602043006e-05,2.74887709450494e-05,2.96188926693427e-05,3.06731546567746e-05,3.31372256372173e-05,3.18351462712853e-05,0.0169646372785499,3.73257203944117e-05,0.845423978925961,5.64981743229035e-05,3.52597730754746e-05,3.45957539106535e-05,4.00949301234912e-05,3.75415454200705e-05,4.6535352741219e-05,6.11250284768618e-05,3.65485772255538e-05,3.62577976943807e-05,3.18501215384655e-05,2.98464442431283e-05,4.82552101540549e-05,2.34332610297411e-05,2.9163271738288e-05,0.0158313229528858,2.45575755018466e-05,5.05236983859574e-05,3.67897201263974e-05,7.14339274993571e-05,6.32795199170115e-05,3.32744837676051e-05,4.30718241791674e-05,2.87179753226859e-05,3.2218182407577e-05,3.1386108859696e-05,2.64487346123599e-05,2.72375939937941e-05,3.31210158829973e-05,5.13613856105076e-05,6.5069153619106e-05,0.0169646372785499,3.02676774159491e-05,3.40025677492022e-05,0.0169646372785499,2.73760400656268e-05,0.0169646372785499,3.08027291725153e-05,2.95726909362207e-05,0.0169646372785499,3.04700464920307e-05,2.98897355906368e-05,4.59088075246491e-05,4.59533189489873e-05,3.46590005477945e-05
"28",5.49250752077218e-06,0.00308836479722425,5.82761502950368e-06,5.28961081239082e-06,0.00297782166453764,6.65400970305153e-06,5.56302345585173e-06,4.61937575613134e-06,7.73692461197864e-06,5.38339618628513e-06,6.09934376700412e-06,5.98827050357746e-06,7.06240310678321e-06,6.4834065427414e-06,5.2658394446339e-06,5.08154079997483e-06,5.88699659192425e-06,0.00297782166453764,7.52352479133496e-06,5.18445767732412e-06,5.88075460879889e-06,5.30073268848403e-06,5.45755767867008e-06,5.68000430283966e-06,4.82513456124292e-06,5.19903719850843e-06,5.38409297864248e-06,0.51638344538129,5.58805866012959e-06,0.00297782166453764,6.55182524742164e-06,9.63354188957042e-06,9.91718742600474e-06,0.000672462389692914,6.07263119185078e-06,7.03790771352469e-06,6.58970925440651e-06,8.16840226433348e-06,1.07293442857175e-05,0.45581997886596,6.36437158719958e-06,5.59068728544643e-06,5.2389795795386e-06,8.47029075035104e-06,4.11326639169342e-06,5.11906154933691e-06,0.00277888973948196,4.3106185624364e-06,8.86848101471048e-06,6.4577405237648e-06,1.25388768057869e-05,1.11075245663328e-05,5.84070717295939e-06,7.56044524064498e-06,5.04089817385481e-06,5.65529341948353e-06,5.50923862345782e-06,4.64257582612011e-06,4.78104519140851e-06,5.81376878435183e-06,9.01552118565042e-06,1.14216609620706e-05,0.00297782166453764,5.31291910723093e-06,5.96850856466636e-06,0.00297782166453764,4.80534678449914e-06,0.00297782166453764,5.40683733761752e-06,5.19092735686721e-06,0.00297782166453764,5.34844117640893e-06,5.2465785579536e-06,8.05842408507271e-06,8.06623722493166e-06,6.08373294446685e-06
"29",9.172188210632e-06,0.00515740089132344,9.73179948640304e-06,8.83336176577901e-06,0.00497279988448642,1.11118335516052e-05,9.28994597900142e-06,7.71410575053896e-06,1.29202424291924e-05,8.98997822875331e-06,1.01855716684466e-05,1.00000853721665e-05,1.17938282778466e-05,1.08269355719893e-05,8.79366487719652e-06,8.48589618514023e-06,9.83096345927025e-06,0.00497279988448642,1.25638763592951e-05,8.65776176120511e-06,9.82053968764739e-06,8.85193469269745e-06,9.11382387913496e-06,9.48529761785755e-06,8.05771174094329e-06,8.68210876697936e-06,8.99114183401397e-06,9.7134285346206e-06,9.33175340569309e-06,0.00497279988448642,1.09411910798937e-05,1.60874899145746e-05,1.65611625013561e-05,0.954683782166741,1.01409631238118e-05,1.17529223061367e-05,1.10044553068291e-05,1.36407865925118e-05,1.79174201934337e-05,1.07133891294676e-05,1.06281536837999e-05,9.33614306670859e-06,8.74881036638619e-06,1.4144923910832e-05,6.86893069556965e-06,8.54855379164353e-06,0.00464059441170129,7.19849806475133e-06,1.48098799504066e-05,1.0784074719131e-05,2.093924087999e-05,1.85489606507266e-05,9.75366265243462e-06,1.26255314974286e-05,8.41802521459766e-06,9.44403178942923e-06,9.20012824024939e-06,7.75284860298514e-06,7.98408489624986e-06,9.70867701163846e-06,1.50554290219889e-05,1.90735513107521e-05,0.00497279988448642,8.87228534782853e-06,9.96708401123728e-06,0.00497279988448642,8.02466723224166e-06,0.00497279988448642,9.02912367390409e-06,8.66856577343582e-06,0.00497279988448642,8.93160526735519e-06,8.76150024618468e-06,1.34571290271052e-05,1.3470176544843e-05,1.01595024456202e-05
"30",2.1174454490083e-05,0.0119061174882844,2.24663450639393e-05,2.0392256723114e-05,0.0114799568460984,2.56522226143493e-05,2.14463041785033e-05,1.78083983227837e-05,2.98270248097017e-05,2.07538136484072e-05,2.35139008049357e-05,2.30856964278642e-05,2.72266414947354e-05,2.49945214022545e-05,2.03006144735891e-05,1.95901150797951e-05,2.26952700469765e-05,0.0114799568460984,2.90043359424908e-05,1.99868753441102e-05,2.26712062496824e-05,2.04351332523293e-05,2.10397175164462e-05,0.895383285325229,1.86016299093207e-05,2.00430816226882e-05,2.07564998892551e-05,2.24239348044108e-05,2.15428187106412e-05,0.0114799568460984,2.52582859475088e-05,3.71387737836615e-05,3.82322706027062e-05,2.38602610043113e-05,2.34109197521546e-05,2.71322080164365e-05,2.54043345744373e-05,3.14904369905176e-05,4.1363259208504e-05,2.47323937698429e-05,2.45356234873556e-05,2.15529524622897e-05,2.01970655956095e-05,3.26542631635512e-05,1.58572695052506e-05,1.97347632931651e-05,0.0107130439237609,1.66180922336879e-05,3.4189347384954e-05,2.48955749832089e-05,4.83392831556042e-05,4.28212018896293e-05,2.25168172744428e-05,2.91466699075717e-05,1.94334315552153e-05,2.18020189660268e-05,2.12389554436177e-05,1.78978381322488e-05,1.84316586618487e-05,2.24129656763431e-05,3.47562096779971e-05,4.40322456233108e-05,0.0114799568460984,2.0482113755893e-05,2.30095111382626e-05,0.0114799568460984,1.85253450109321e-05,0.0114799568460984,2.08441828632341e-05,2.00118169458344e-05,0.0114799568460984,2.06190567522128e-05,2.02263608167833e-05,3.10664543299837e-05,3.10965751761987e-05,2.34537187022953e-05
"31",7.51739227895937e-06,0.00422693088602263,7.97604155512921e-06,0.465115574096599,0.00407563458119145,0.497751787630779,7.61390483609396e-06,6.32236906575448e-06,1.05892430954382e-05,7.3680556234668e-06,8.34794664684403e-06,8.19592477163957e-06,9.66605041232004e-06,8.8735991897025e-06,7.20716005096437e-06,6.95491729969946e-06,8.05731490744864e-06,0.00407563458119145,1.02971706389197e-05,7.0957758303859e-06,8.04877173557778e-06,7.254917145682e-06,7.46955772030369e-06,7.77401220283081e-06,6.6039835463945e-06,7.11573028280446e-06,7.36900929744311e-06,7.96098498979113e-06,7.64816959597435e-06,0.00407563458119145,8.96724134501216e-06,1.31850731466103e-05,1.35732883210982e-05,8.47091205734586e-06,8.3113861313692e-06,9.63252447185381e-06,9.01909178682349e-06,1.11797906295269e-05,1.46848574329144e-05,8.78053817408503e-06,8.71068044041865e-06,7.65176729840559e-06,7.17039794518341e-06,1.15929742556416e-05,5.62967586248695e-06,7.00627056421272e-06,0.00380336379925871,5.89978449301107e-06,1.21379625706383e-05,8.83847105703146e-06,1.71614977913391e-05,1.52024588218611e-05,7.99396028855957e-06,1.03477022949127e-05,6.8992912377167e-06,7.74019132902315e-06,7.54029152154973e-06,6.35412214508033e-06,6.54364005353193e-06,7.9570907105462e-06,1.23392110243802e-05,1.56324057098588e-05,0.00407563458119145,7.27159624713969e-06,8.1688773353956e-06,0.00407563458119145,6.5769007468628e-06,0.00407563458119145,7.40013866192776e-06,7.10463064193793e-06,0.00407563458119145,7.32021399186949e-06,7.18079838641155e-06,1.10292675555935e-05,1.10399611116838e-05,8.32658069033581e-06
"32",1.48800201520069e-05,0.00836683978049154,1.57878762567379e-05,1.43303427782259e-05,0.00806736198536393,1.80267023938707e-05,1.50710583128202e-05,1.25145762806827e-05,2.09604800185354e-05,1.45844213112517e-05,1.65240298395221e-05,1.62231158413369e-05,0.926485968157175,1.75645130470541e-05,1.42659426058227e-05,1.3766650154034e-05,1.59487497452372e-05,0.00806736198536393,2.03823481507858e-05,1.40454672886755e-05,1.59318392841514e-05,1.43604735954837e-05,1.47853358292596e-05,1.53879768339139e-05,1.30720075003822e-05,1.40849653809783e-05,1.45863090254296e-05,1.57580731032856e-05,1.51388824064159e-05,0.00806736198536393,1.77498694986504e-05,2.60986984378053e-05,2.68671364021062e-05,1.67674291086262e-05,1.6451661498634e-05,1.90667392277853e-05,1.78525029106651e-05,2.21294171820985e-05,2.90673901829909e-05,1.73803069106216e-05,1.72420296402391e-05,1.51460037435354e-05,1.41931752345653e-05,2.29472780113484e-05,1.11434507039812e-05,1.38682994470963e-05,0.00752842579956697,1.16781071002796e-05,2.40260346877104e-05,1.7494979982575e-05,3.39696830360299e-05,3.00919368359295e-05,1.58233448214539e-05,2.04823711416832e-05,1.3656543232303e-05,1.53210313739537e-05,1.49253471987494e-05,1.25774287224236e-05,1.29525628370579e-05,1.57503647183176e-05,2.44243883901799e-05,3.09429790750853e-05,0.00806736198536393,1.43934884171928e-05,1.6169577808275e-05,0.00806736198536393,1.3018399468787e-05,0.00806736198536393,1.46479268782251e-05,1.4062994613238e-05,0.00806736198536393,1.44897229882354e-05,1.421376199781e-05,2.18314699298659e-05,2.18526368883292e-05,1.64817377983978e-05
"33",1.4091217751333e-05,0.00792330655691485,1.49509476393275e-05,1.35706792380915e-05,0.00763970433193647,1.70710917173218e-05,1.42721288183433e-05,1.18511680518781e-05,1.98493473191843e-05,1.38112888540887e-05,1.56480771006769e-05,1.53631148069746e-05,1.81188391001752e-05,1.66334034170503e-05,1.35096929730672e-05,1.30368684346674e-05,1.51032930887089e-05,0.00763970433193647,1.93018627086647e-05,1.33009052381732e-05,1.50872790654077e-05,1.35992127953493e-05,1.40015527242806e-05,1.45722472217152e-05,1.23790493731355e-05,1.33383095033365e-05,1.38130764989482e-05,1.49227243761409e-05,1.4336357499614e-05,0.00763970433193647,1.68089339670344e-05,2.47151844524813e-05,2.54428868730922e-05,1.58785735695273e-05,0.410450439900865,0.519948085701393,1.69061266954373e-05,2.09563181391917e-05,2.75265033479299e-05,1.64589622030542e-05,1.63280151272361e-05,1.43431013286549e-05,1.34407830614471e-05,2.17308234770552e-05,1.05527269968022e-05,1.31331292130924e-05,0.00712933760725743,1.10590408072286e-05,2.27523943534408e-05,1.65675563588821e-05,3.21689215279657e-05,2.84967379198912e-05,1.49845359855552e-05,1.93965833965722e-05,1.29325983735929e-05,1.4508850596971e-05,1.41341419731519e-05,1.1910688632746e-05,1.22659365720139e-05,1.49154246191523e-05,2.31296309906365e-05,2.93026656931751e-05,0.00763970433193647,1.36304774735536e-05,1.53124148701367e-05,0.00763970433193647,1.23282831484454e-05,0.00763970433193647,1.38714279374705e-05,1.33175034244985e-05,0.00763970433193647,1.37216105689335e-05,1.34602785030334e-05,2.06741653217403e-05,2.0694210201908e-05,1.56080269962723e-05
"34",4.61825254580632e-05,0.0259678271412805,4.90002022649955e-05,4.44765137020953e-05,0.0250383498451264,5.59487577117008e-05,4.6775442983382e-05,3.88409915964764e-05,6.50542063908883e-05,4.52650871179873e-05,5.12849727982796e-05,5.03510380159398e-05,5.93826426346462e-05,5.45142790579254e-05,4.4276637453869e-05,4.27270033720467e-05,4.94994988991568e-05,0.0250383498451264,6.32598815561292e-05,4.35923569997427e-05,4.94470145751016e-05,0.771822616877985,4.58886574994794e-05,4.77590503655647e-05,4.0571068654969e-05,4.37149456545082e-05,4.52709459412408e-05,4.89077034055196e-05,4.69859459193429e-05,0.0250383498451264,5.50895624888088e-05,8.1001490099709e-05,8.33864603811156e-05,5.20404014083917e-05,5.10603660631219e-05,5.9176678579342e-05,5.54081017189174e-05,6.86821900739514e-05,9.02153003431502e-05,5.39425658143667e-05,5.35134001617347e-05,4.70080481295184e-05,4.40507922640586e-05,7.12205521314042e-05,3.45854837943801e-05,4.30424882313876e-05,0.0233656750861825,3.62448755412413e-05,7.45686462307542e-05,5.429847205715e-05,0.000105430351275579,9.33951449535037e-05,4.9110284635599e-05,6.3570318926262e-05,4.23852689077111e-05,4.75512744097977e-05,4.63232052063929e-05,3.90360642147356e-05,4.02003530142336e-05,4.8883779198335e-05,7.580500073953e-05,9.6036490830337e-05,0.0250383498451264,4.46724963048986e-05,5.0184874156644e-05,0.0250383498451264,4.04046875440153e-05,0.0250383498451264,4.54621868149983e-05,4.36467558583832e-05,0.0250383498451264,4.49711757073268e-05,4.41146865805941e-05,6.7757463062776e-05,6.78231581080861e-05,5.11537126759179e-05
"35",1.81118022929461e-05,0.0101840284067479,1.92168350893643e-05,1.74427408389208e-05,0.00981950721920452,2.1941910455513e-05,1.83443319107633e-05,1.52326091672091e-05,2.55128733820806e-05,1.77520025274155e-05,2.0112873401976e-05,1.97466040833437e-05,2.32886069430749e-05,2.13793384975497e-05,1.73643536339115e-05,1.67566201711353e-05,1.94126485888161e-05,0.00981950721920452,2.48091774205856e-05,1.70959934224432e-05,1.93920653554104e-05,1.74794157492719e-05,0.0296715593904021,1.87300817644857e-05,1.59111085200311e-05,1.71440700803663e-05,0.880860405055155,1.91805590079129e-05,1.84268866762378e-05,0.00981950721920452,2.16049523993279e-05,3.17670582015306e-05,3.2702392720008e-05,2.04091364039898e-05,2.00247874270214e-05,2.32078322298663e-05,2.17298766970152e-05,2.69356912669393e-05,3.53805182243149e-05,2.11551247471562e-05,2.09868151241051e-05,1.84355546920504e-05,1.72757819634347e-05,2.79311827710635e-05,1.35636896959765e-05,1.6880346609699e-05,0.00916351982497022,1.4214467775945e-05,2.9244233925892e-05,2.12947035908894e-05,4.13475369534118e-05,3.66275855151089e-05,1.92600070491593e-05,2.49309243414484e-05,1.66225991968958e-05,1.86485964625288e-05,1.81669738922274e-05,1.53091124909151e-05,1.57657217460228e-05,1.91711764437017e-05,2.97291058163925e-05,3.76634650785151e-05,0.00981950721920452,1.75196010391724e-05,1.96814381588312e-05,0.00981950721920452,1.58458573940481e-05,0.00981950721920452,1.7829300828209e-05,1.71173274955128e-05,0.00981950721920452,1.76367367356744e-05,1.73008399527338e-05,2.65730330399317e-05,2.6598797236681e-05,2.00613959792586e-05
"36",1.23507432536103e-05,0.00694466061989889,1.31042837425486e-05,1.18944989712414e-05,0.00669608747819655,1.49625585652121e-05,1.25093091192304e-05,1.0387372933066e-05,1.73976583725557e-05,1.21053897291569e-05,1.37153073704277e-05,1.34655421486715e-05,1.58808935983244e-05,1.45789312650625e-05,1.18410454149481e-05,1.14266217234804e-05,1.3237812268214e-05,0.00669608747819655,1.69177962357868e-05,1.16580460636014e-05,1.32237762144292e-05,1.19195082107565e-05,1.22721531879755e-05,1.27723584462042e-05,1.08500530776979e-05,1.16908303469596e-05,1.21069565733486e-05,1.30795464711823e-05,1.2565604605248e-05,0.00669608747819655,1.47327811873529e-05,2.16624924137122e-05,2.23003127866992e-05,1.39173341049423e-05,1.36552400594384e-05,1.58258119599492e-05,1.48179691715147e-05,1.83679018694924e-05,2.41265717072442e-05,1.44260361296006e-05,1.43112629608241e-05,1.2571515471328e-05,1.17806468999959e-05,1.90467443049233e-05,9.24930861639812e-06,1.15109928673162e-05,0.00624875861755919,9.69308515783591e-06,1.99421360185608e-05,1.452121729571e-05,2.81955823512739e-05,0.00896288367632501,1.31337234295858e-05,1.70008175131381e-05,0.479777499585569,0.450274505212373,1.23883656970642e-05,1.04395418389461e-05,1.07509113860427e-05,1.30731483425059e-05,2.02727783330916e-05,2.56833516456408e-05,0.00669608747819655,1.1946911237253e-05,1.34211044063905e-05,0.00669608747819655,1.08055572350982e-05,0.00669608747819655,1.21581007433122e-05,1.16725941276082e-05,0.00669608747819655,1.20267880429916e-05,1.17977343652453e-05,1.81205991119791e-05,1.81381681519918e-05,1.36802040482372e-05
"37",3.33248032135214e-05,0.0187380988974223,3.53580078548654e-05,3.20937638651166e-05,0.0180673982876452,4.03720091591026e-05,3.37526459886212e-05,2.8027233000629e-05,4.69424009338072e-05,3.26627897822436e-05,3.70066731812968e-05,3.63327560984383e-05,4.2849862810024e-05,3.93369051153779e-05,3.19495353593531e-05,3.08313364233381e-05,3.57182948230112e-05,0.0180673982876452,4.56476358375636e-05,3.14557660981349e-05,3.56804227111337e-05,3.21612438514015e-05,3.31127513217413e-05,3.44624062740429e-05,2.92756376070606e-05,3.15442247251968e-05,3.26670174447642e-05,3.52912616936511e-05,3.39045425955562e-05,0.0180673982876452,3.97520233215833e-05,5.84497857317483e-05,6.01707540960735e-05,3.75517821705553e-05,3.68445994277435e-05,4.27012414095269e-05,3.99818777319662e-05,4.95603141185188e-05,6.50983700212373e-05,3.89243631171396e-05,3.86146818951166e-05,3.39204913077016e-05,3.17865679505226e-05,5.13919683039551e-05,2.49565053028282e-05,3.10589868333168e-05,0.0168604145502,0.0497763504019776,0.00879760944613192,0.0442333252752581,0.0117114620961431,0.0174607404941574,0.072864718428521,0.0377551266714193,0.0392061121927139,0.0623519345378577,0.0620196876197474,0.0676107618861065,0.042176192400043,0.0553325493603219,0.0293353690115826,6.92988771509325e-05,0.0180673982876452,0.0484087954324053,3.62128540823119e-05,0.0180673982876452,0.0345871514980953,0.0180673982876452,0.0668248955775234,0.0189980140013643,0.0180673982876452,0.0450101622830212,0.0216359565080623,4.88930412622167e-05,4.89404460854772e-05,3.6911957318444e-05
"38",0.0275086565197612,0.00915114586793751,0.0461403610392976,0.0457277482063852,0.008823595077039,0.0455666617388187,0.00168244459748137,0.012266360102549,2.29253117238894e-05,1.59515623963436e-05,1.80729894864481e-05,1.77438678630703e-05,2.09266344009734e-05,1.9211007406603e-05,1.56032295531585e-05,1.50571335148751e-05,0.00102486157752677,0.008823595077039,0.0254498296865695,0.0102181064995419,0.0297047393600617,0.0537609571720652,0.617810640958376,0.00293281858055991,1.42973751812113e-05,1.54052875551311e-05,1.59536270645161e-05,1.72352321006579e-05,1.65579985769162e-05,0.008823595077039,1.94137391393267e-05,2.85451858328329e-05,2.93856570365691e-05,1.83392049601702e-05,1.79938373500307e-05,2.08540520049421e-05,1.95259933893078e-05,2.42038248512904e-05,3.17921622193627e-05,1.9009533819384e-05,1.88582944620293e-05,1.65657874669231e-05,1.55236409813353e-05,2.50983518106316e-05,1.21880358103753e-05,1.51683113947665e-05,0.00823413910810349,1.27728108030984e-05,2.62782309478439e-05,1.91349563249059e-05,3.71539951410482e-05,3.29127496951035e-05,1.73066223781916e-05,2.24023850051262e-05,1.49367051896932e-05,1.67572221565907e-05,1.63244466164912e-05,1.37564346757126e-05,1.41667337961836e-05,1.72268011330406e-05,2.67139262562244e-05,3.38435684838712e-05,0.008823595077039,1.5742731486423e-05,1.76853111842183e-05,0.008823595077039,1.42387419421758e-05,0.008823595077039,1.60210209639804e-05,1.53812572514923e-05,0.008823595077039,1.58479870692062e-05,1.55461575441408e-05,2.38779480761083e-05,2.390109922153e-05,1.80267329968373e-05
"39",5.37029854199827e-06,0.00301964829451166,5.69794986677979e-06,5.1719163107358e-06,0.00291156476034267,6.50595715556093e-06,5.43924548870944e-06,4.51659406824202e-06,7.56477707242503e-06,5.26361494833996e-06,5.96363260591102e-06,5.8550307364772e-06,6.90526375501983e-06,6.33914993688916e-06,5.14867385888235e-06,4.96847588210002e-06,5.75601018201517e-06,0.00291156476034267,7.35612542446073e-06,5.06910284606606e-06,5.74990708379446e-06,5.18279072369597e-06,5.33612633825087e-06,5.55362349723198e-06,4.71777471422476e-06,5.08335797108191e-06,5.26429623698028e-06,5.68719370987298e-06,5.46372365656329e-06,0.00291156476034267,6.4060463168395e-06,9.41919437855699e-06,9.6965287663565e-06,6.0514770259212e-06,5.9375143888933e-06,6.88131338732267e-06,6.44308739993433e-06,7.98665429309023e-06,1.04906150344398e-05,6.27266871335554e-06,6.22276352398477e-06,5.46629379463832e-06,5.12241162914228e-06,8.28182572256479e-06,4.02174570041483e-06,5.00516179009957e-06,0.00271705909548138,4.21470676069432e-06,8.67115620377764e-06,6.31405499004245e-06,1.22598852297878e-05,1.08603807565476e-05,5.7107507084074e-06,7.3922243891594e-06,4.92873755949057e-06,5.52946243411882e-06,5.38665737555816e-06,4.53927793377406e-06,4.67466633837932e-06,5.68441170231303e-06,8.81492471253754e-06,1.11675275782205e-05,0.00291156476034267,5.19470599310272e-06,5.83570850317666e-06,0.00291156476034267,4.69842721798655e-06,0.00291156476034267,5.2865345311256e-06,0.40427518810825,0.00291156476034267,0.0214862151743918,0.547715421634864,7.87912314206274e-06,7.88676243858336e-06,5.9483691261262e-06
"40",9.35741626224739e-06,0.00526155219050764,9.92832862603503e-06,9.01174737578999e-06,0.00507322325266469,1.13362318338224e-05,9.47755209368059e-06,7.86988850873304e-06,1.31811606830049e-05,9.17152663499366e-06,1.03912645250921e-05,1.02020324197998e-05,1.2031999124631e-05,1.10455804727383e-05,8.97124882710651e-06,8.65726489023963e-06,1.00294951689611e-05,0.00507322325266469,1.28175979669777e-05,8.83260121124162e-06,1.00188608941449e-05,9.03069537428208e-06,9.29787329036937e-06,9.67684876752882e-06,8.22043346142907e-06,8.85743989341181e-06,9.17271373871841e-06,9.90958668147236e-06,9.52020380180339e-06,0.00507322325266469,1.11621433171942e-05,1.64123692502172e-05,1.68956074333797e-05,1.05443280462209e-05,1.03457551317593e-05,1.19902670759518e-05,1.12266851356075e-05,0.953772014267207,1.8279254115306e-05,1.09297410129089e-05,1.08427842772756e-05,9.52468210997031e-06,8.9254885004262e-06,1.4430574034454e-05,7.00764553876778e-06,8.72118783780496e-06,0.00473430904570982,7.34386836685061e-06,1.51089585502866e-05,1.1001854065e-05,2.13620990574978e-05,1.89235482367992e-05,9.95063330848049e-06,1.28804982017933e-05,8.58802329718626e-06,9.63474959499302e-06,9.38592052769698e-06,7.9094137549666e-06,8.14531975703805e-06,9.9047392037056e-06,1.53594663705405e-05,1.94587327598835e-05,0.00507322325266469,9.05145700137671e-06,1.01683646118194e-05,0.00507322325266469,8.18672163432721e-06,0.00507322325266469,9.21146260410322e-06,8.84362340544693e-06,0.00507322325266469,9.11197485893774e-06,8.9384346464129e-06,1.3728889454692e-05,1.37422004609489e-05,1.03646688465018e-05
"41",3.44106475591711e-05,0.0193486549029784,3.6510101466841e-05,3.31394964325459e-05,0.0186561004067707,4.16874773281732e-05,3.48524310214879e-05,2.89404630738253e-05,4.84719565713484e-05,3.37270633016083e-05,3.82124863579793e-05,3.75166105841971e-05,4.4246068541413e-05,4.06186457972721e-05,3.29905684329411e-05,3.18359344733131e-05,3.68821279061748e-05,0.0186561004067707,4.71350032782325e-05,3.24807103577271e-05,3.68430217819529e-05,3.32091751643443e-05,3.41916862388132e-05,3.55853179008688e-05,3.02295452822908e-05,3.25720512913822e-05,3.37314287168837e-05,3.64411804708262e-05,0.829986595569191,0.0186561004067707,4.10472900775581e-05,6.03542941825439e-05,6.2131338009805e-05,3.87753569979206e-05,3.80451316469438e-05,4.40926045104482e-05,4.1284633987886e-05,5.11751709718184e-05,6.7219513739496e-05,4.01926616672601e-05,3.98728898949123e-05,3.50257453568293e-05,3.28222909480609e-05,5.30665071703096e-05,2.57696798022129e-05,3.2071002568818e-05,0.0174097887111617,2.70060943117591e-05,5.5561175552018e-05,4.04578477774404e-05,7.85562639504839e-05,6.95888192526639e-05,3.65921239552117e-05,4.73663104842998e-05,3.15813077699347e-05,3.54305038209922e-05,3.45154681853813e-05,2.90858118837655e-05,2.99533246743554e-05,3.64233545192699e-05,5.64823845772436e-05,7.15568888016563e-05,0.0186561004067707,3.32855232729125e-05,3.73928017205071e-05,0.0186561004067707,3.01055745441654e-05,0.0186561004067707,3.38739224900263e-05,3.25212430036518e-05,0.0186561004067707,3.3508069605063e-05,3.28698986694995e-05,5.04861559178691e-05,5.0535105364183e-05,3.81146843048356e-05
"42",4.03547597170289e-05,0.0226909510527158,4.2816874323716e-05,0.0209099251705445,0.0218787643527314,4.88885926338563e-05,4.08728570715787e-05,3.39396528773695e-05,5.68450261532405e-05,3.95530927791181e-05,4.48133300169619e-05,4.39972483202838e-05,5.1889156149752e-05,4.76351306194223e-05,3.86893754251571e-05,3.73352894283217e-05,4.32531647928762e-05,0.0218787643527314,5.52771268917167e-05,3.8091444215648e-05,4.32073034575518e-05,3.89457443906969e-05,4.00979749106641e-05,4.17323431904122e-05,3.54514117795718e-05,3.81985634270386e-05,3.95582122783718e-05,4.27360478810036e-05,4.1056796674625e-05,0.0218787643527314,4.81378191231848e-05,7.07799245986088e-05,7.28639358492671e-05,4.54734312076629e-05,4.4617066370957e-05,5.17091826667147e-05,4.84161619371383e-05,6.00151951367505e-05,7.8831045553222e-05,4.71355617815985e-05,4.67605524762608e-05,4.10761098103187e-05,3.84920296049005e-05,6.22332416789723e-05,3.02211469463008e-05,3.76109633020821e-05,0.0204171641627804,3.16711403054082e-05,6.51588403020264e-05,4.74465562706797e-05,9.2126111562942e-05,8.16096260642603e-05,0.779749191724627,5.55483902181511e-05,3.70366783831589e-05,4.15507864503512e-05,4.04776871096863e-05,3.4110109312117e-05,3.51274766881743e-05,4.27151426658215e-05,6.62391794266596e-05,8.39176609136313e-05,0.0218787643527314,3.90352809090325e-05,4.38520526526795e-05,0.0218787643527314,3.53060262752626e-05,0.0218787643527314,3.97253204958635e-05,3.81389784907346e-05,0.0218787643527314,3.92962700038874e-05,3.85478611075197e-05,5.92071592840184e-05,5.92645642817268e-05,4.46986335891292e-05
"43",0.0128569193774726,0.0112272493085636,0.0130840756436823,0.0132082542621066,0.010825387679025,0.0131333666648966,0.0122488168766918,0.0134565968960188,0.0127456491000621,0.0119668178942748,0.0129315834574793,0.0129610649692729,0.0113848727928749,0.0133781075135331,0.0142388726985581,0.0139019991076193,0.0140023747613062,0.010825387679025,0.0131135373059499,0.0133367541476758,0.0128628312447908,0.0139349585650904,0.0132548491351779,0.0132283415676504,0.0143354101073967,0.0122842148982573,0.0139990061888633,0.0139869772263407,0.0140596920149573,0.010825387679025,0.0135854395204062,0.0129348146991794,0.0137427058051894,0.0117141428622589,0.0138938727531595,0.0130780503668429,0.0138381631141102,0.0128500083063679,0.0122458058476463,0.0138779539011322,0.0136257879123553,0.0132726911336222,0.0140868958742863,0.0137424838699992,0.0141858976161745,0.0142220394631568,0.010102202930889,0.0139934760901167,0.0134298554825008,0.0137106195800484,0.0134695365152814,0.0130831689720944,0.0140848070692567,0.0144486989745363,0.0144689548027467,0.014163357067577,0.0139939024511712,0.0144575727713076,0.0130032366094737,0.014451478073036,0.0147288238400965,0.0136092077573625,0.010825387679025,0.0141547523674629,0.0138967032944764,0.010825387679025,0.0133961268248134,0.010825387679025,0.0136149745249359,0.0133056085940789,0.010825387679025,0.0136664695930078,0.0126349328455275,0.0135026282015161,0.0132498246304342,0.0135814196106261
